02,26D5,FE97,FC0B,FF8B,0046,FF69,26C3,001F,FFFA,
02,26F3,FE5A,FD8E,FFDE,00DA,FF38,0637,E40A,FA8B,
02,26F3,FE53,FD9D,FF16,00F6,FF5C,0631,E40C,FA96,
02,26F4,FE4A,FDAF,FF32,004E,FF87,062F,E410,FA9F,
02,26F5,FE40,FDC1,FF45,0079,FFD2,0631,E415,FAA7,
02,26F6,FE38,FDD4,FF58,FF8B,FFEC,0634,E41A,FAAD,
02,26F6,FE35,FDE6,FF3F,FFEF,FFD4,0634,E41F,FAB5,
02,26F7,FE33,FDF7,FF03,0097,0059,062D,E423,FAC2,
02,26F8,FE2E,FE05,FE75,00C6,006F,061E,E425,FAD6,
02,26F8,FE28,FE10,00E4,0029,00C7,060C,E425,FAEF,
02,26F8,FE1F,FE17,0057,00CC,0087,05FC,E425,FB06,
02,26F8,FE12,FE1F,FF86,00C6,FF3E,05F4,E425,FB16,
02,26F7,FE03,FE27,FF42,00FA,FFEB,05F2,E425,FB22,
02,26F7,FDF2,FE31,FF16,004B,FFD9,05F4,E426,FB2C,
02,26F6,FDE0,FE3E,FF03,006A,FF29,05F8,E428,FB35,
02,26F6,FDC9,FE4F,FF9F,00F2,FF43,05FC,E42B,FB40,
02,26F5,FDB0,FE5C,FF83,00D2,007D,0601,E42F,FB4D,
02,26F4,FD9C,FE65,FE55,000B,010C,0607,E431,FB5A,
02,26F3,FD8C,FE6C,FF67,FF89,00C4,0608,E432,FB69,
02,26F3,FD7D,FE6F,FF5E,FEE4,00C2,0604,E432,FB7A,
02,26F2,FD73,FE6E,FF11,FEEE,010D,0601,E430,FB88,
02,26F1,FD6B,FE6D,FF2F,FF7C,0010,0601,E42F,FB8F,
02,26F1,FD64,FE6A,FF08,FF9C,0002,0603,E42E,FB92,
02,26F1,FD62,FE66,FEAC,FF3C,007F,060A,E42D,FB90,
02,26F0,FD61,FE64,FF5C,0015,FF25,060F,E42D,FB8C,
02,26F0,FD61,FE65,FED8,FF4A,FFA1,0612,E42C,FB89,
02,26F1,FD66,FE65,FFEF,FF66,0015,0615,E42D,FB85,
02,26F1,FD6B,FE64,FF2B,0016,00AC,0617,E42E,FB80,
02,26F1,FD73,FE62,FEE2,0037,0081,0617,E42E,FB7C,
02,26F2,FD77,FE61,FF43,00A9,000E,0614,E42E,FB79,
02,26F2,FD78,FE60,FFC2,0111,FF9B,0612,E42E,FB78,
02,26F2,FD77,FE63,FF43,0091,FF8D,0612,E42E,FB78,
02,26F2,FD76,FE66,FF4C,0075,0008,0612,E42E,FB79,
02,26F2,FD75,FE67,FE4E,0067,0019,0611,E42F,FB7B,
02,26F2,FD71,FE67,FEC4,00D9,001C,060F,E42F,FB7E,
02,26F1,FD6C,FE65,FEDC,0098,006A,060E,E42F,FB82,
02,26F1,FD65,FE62,FF2B,0041,001A,060F,E42D,FB84,
02,26F0,FD5D,FE5F,FF26,0003,0048,0612,E42C,FB86,
02,26EF,FD57,FE5A,FF4E,FFFD,005F,0614,E42A,FB88,
02,26EF,FD52,FE57,FF14,001B,FFE5,0616,E429,FB8A,
02,26EF,FD52,FE52,FF01,FF62,0045,0618,E427,FB8B,
02,26E7,FD7B,FD96,FEF8,FFEA,FF8A,0601,E3F2,FB71,
02,26E6,FD7D,FD7C,FF6A,0045,FF9D,05FB,E3E8,FB72,
02,26E4,FD7E,FD65,FF40,0034,FF5A,05F5,E3DF,FB73,
02,26E3,FD81,FD54,FF68,0016,FF2D,05EF,E3D7,FB76,
02,26E3,FD82,FD48,FF2F,0075,FEA7,05EA,E3D0,FB77,
02,26E2,FD82,FD43,FF04,0074,FED5,05E7,E3CC,FB77,
02,26E2,FD81,FD42,FF1C,008C,FF76,05E7,E3CB,FB76,
02,26E2,FD7F,FD46,FFA0,008D,FEC7,05E7,E3CA,FB77,
02,26E3,FD7C,FD4C,FF17,0098,FF82,05E8,E3CB,FB78,
02,26E3,FD79,FD52,FF79,FFED,0057,05EA,E3CD,FB7A,
02,26E3,FD76,FD58,FF6A,006E,000C,05EB,E3CF,FB7B,
02,26E3,FD74,FD5B,FEF0,FFEE,005E,05EC,E3D1,FB7D,
02,26E3,FD73,FD5D,FF3E,0002,00A5,05ED,E3D2,FB7E,
02,26E3,FD72,FD61,FF51,FFF6,0019,05EC,E3D2,FB80,
02,26E4,FD71,FD65,FF47,0027,FFEF,05EC,E3D3,FB81,
02,26E4,FD6F,FD6C,FEC8,004F,FF9D,05EB,E3D4,FB83,
02,26E4,FD6F,FD73,FEF9,0011,FF88,05EB,E3D6,FB86,
02,26E5,FD70,FD7A,FF50,008B,0056,05EA,E3D8,FB88,
02,26E5,FD72,FD7F,FF37,FF75,0063,05E7,E3DA,FB8B,
02,26E6,FD74,FD85,FF76,FFEE,FFB9,05E3,E3DC,FB8F,
02,26E6,FD76,FD8C,FFA6,FFF5,FFE4,05E1,E3DD,FB91,
02,26E7,FD76,FD93,FFAF,008E,FF32,05E0,E3E0,FB91,
02,26E7,FD74,FD9B,FFD1,0103,0045,05E1,E3E2,FB90,
02,26E7,FD73,FDA0,FF4D,0038,00B3,05E3,E3E5,FB91,
02,26E8,FD72,FDA2,FF34,001C,0047,05E5,E3E6,FB91,
02,26E8,FD72,FDA4,FF17,FFA9,0053,05E6,E3E7,FB91,
02,26E8,FD74,FDA7,FF65,FFF7,FFA3,05E6,E3E8,FB91,
02,26E8,FD76,FDA9,FFCB,0008,001E,05E7,E3E9,FB8F,
02,26E9,FD78,FDAC,FF73,0067,FFA3,05E8,E3EA,FB8D,
02,26E9,FD7A,FDB0,FFD0,0000,FFA4,05E9,E3EC,FB8A,
02,26E9,FD7B,FDB5,FF46,002E,FF79,05EB,E3EE,FB88,
02,26EA,FD7D,FDBA,FF15,FFC2,004F,05ED,E3F0,FB85,
02,26EA,FD7E,FDC0,FF68,005C,0046,05EF,E3F2,FB82,
02,26EB,FD80,FDC6,FF59,0016,FFF7,05F2,E3F5,FB7F,
02,26EB,FD82,FDCB,FF67,0019,FFBC,05F7,E3F8,FB79,
02,26EB,FD84,FDCE,FEFB,004C,00A4,05FC,E3FA,FB73,
02,26EB,FD87,FDCD,FF27,0080,00CE,0600,E3FC,FB6E,
02,26EB,FD8A,FDCA,FF7E,0003,00D8,0601,E3FD,FB6A,
02,26EB,FD8D,FDC6,FF1D,0027,00E0,0601,E3FC,FB67,
02,26EB,FD8F,FDC3,FF88,004B,0000,0600,E3FB,FB66,
02,26EB,FD91,FDC0,FF6B,0018,FFBE,05FF,E3FA,FB65,
02,26EB,FD92,FDC0,FF00,004C,FFBC,05FE,E3F9,FB64,
02,26EB,FD93,FDC0,FF0E,0038,0000,05FE,E3F9,FB64,
02,26EB,FD93,FDC1,FF49,FFA5,FF9F,05FF,E3F9,FB62,
02,26EB,FD93,FDC2,FF09,FFAA,0061,0600,E3FA,FB61,
02,26EC,FD95,FDC3,FF88,FFE0,FFF0,0601,E3FA,FB60,
02,26EC,FD95,FDC5,FED8,0074,FFF4,0602,E3FB,FB5E,
02,26EC,FD95,FDC7,FED3,00B8,FFD9,0604,E3FC,FB5B,
02,26EC,FD93,FDC9,FF30,00AF,0069,0606,E3FD,FB5B,
02,26EC,FD93,FDC9,FF3F,0023,003B,0606,E3FD,FB5C,
02,26EC,FD93,FDC9,FF30,FFB8,002C,0606,E3FE,FB5C,
02,26EC,FD93,FDC9,FF35,0001,FFD0,0606,E3FE,FB5C,
02,26EC,FD93,FDC9,FFCC,0031,FFB3,0606,E3FE,FB5C,
02,26EC,FD95,FDC6,FF30,FFEE,FFF3,0606,E3FD,FB5C,
02,26EC,FD96,FDC5,FF61,0065,FFCF,0605,E3FD,FB5B,
02,26EC,FD97,FDC2,FF6B,0056,FFFC,0604,E3FC,FB5B,
02,26EC,FD98,FDBE,FF79,0007,0064,0604,E3FB,FB5A,
02,26EB,FD99,FDBB,FEFB,0019,0037,0603,E3FA,FB5A,
02,26EB,FD99,FDB7,FF7E,0044,FFFC,0603,E3F9,FB58,
02,26EB,FD99,FDB4,FF0E,009C,FFE7,0603,E3F8,FB57,
02,26EB,FD98,FDB0,FF8E,0075,FFC4,0603,E3F7,FB58,
02,26EB,FD98,FDAE,FF49,0080,FFF8,0601,E3F5,FB5A,
02,26EB,FD97,FDAE,FEFB,002D,FF9E,05FE,E3F4,FB5D,
02,26EB,FD97,FDAF,FF05,003C,FF72,05FD,E3F3,FB5E,
02,26EB,FD97,FDB1,FF4E,FFE5,0024,05FD,E3F4,FB5F,
02,26EB,FD95,FDB2,FEF2,0069,0044,05FD,E3F5,FB5F,
02,26EB,FD95,FDB3,FF53,FFEC,0017,05FD,E3F5,FB61,
02,26EB,FD96,FDB2,FF31,FFCA,0042,05FD,E3F5,FB61,
02,26EB,FD97,FDAF,FEF2,006A,003A,05FC,E3F4,FB61,
02,26EB,FD99,FDAC,FF71,FFE6,001B,05FA,E3F3,FB62,
02,26EB,FD99,FDAB,FF93,0027,FFC6,05F8,E3F2,FB63,
02,26EB,FD9A,FDAA,FFAB,FFDA,FF3A,05F8,E3F2,FB63,
02,26EB,FD9A,FDAC,FF00,0083,FF67,05F7,E3F2,FB63,
02,26EB,FD9A,FDAC,FF53,FFF6,000A,05F7,E3F2,FB62,
02,26EB,FD9A,FDAE,FEC1,0082,0097,05F7,E3F2,FB62,
02,26EB,FD9A,FDAE,FF53,FFEC,0060,05F8,E3F3,FB62,
02,26EB,FD98,FDB0,FF00,005C,FFB6,05F8,E3F3,FB62,
02,26EB,FD97,FDB0,FF14,FF8D,FFF4,05FA,E3F4,FB62,
02,26EB,FD95,FDB2,FEF7,005A,FFF3,05FC,E3F4,FB61,
02,26EB,FD93,FDB4,FF45,0018,FFF1,05FD,E3F5,FB61,
02,26EB,FD93,FDB5,FED4,FFEA,0002,05FE,E3F5,FB61,
02,26EB,FD93,FDB5,FF58,FFAF,FFF3,0600,E3F6,FB60,
02,26EB,FD93,FDB6,FF36,001E,0028,0600,E3F6,FB60,
02,26EB,FD93,FDB6,FF5D,FFA5,FFE9,05FF,E3F6,FB60,
02,26EB,FD94,FDB6,FF70,0000,000F,05FF,E3F6,FB60,
02,26EB,FD95,FDB8,FE9E,0036,FFD0,05FF,E3F6,FB60,
02,26EB,FD96,FDB7,FF18,005B,FFCA,05FF,E3F7,FB5F,
02,26EB,FD95,FDB9,FFA1,009F,FF9E,05FF,E3F7,FB5F,
02,26EB,FD94,FDBC,FF53,FFFB,FFD7,05FF,E3F7,FB60,
02,26EB,FD93,FDBE,FF00,0000,FFA3,05FF,E3F8,FB60,
02,26EB,FD93,FDBD,FEC5,FFD1,FFC2,05F6,E3F6,FB6B,
02,26EB,FD93,FDC0,FF75,000B,0025,05F5,E3F7,FB6D,
02,26EC,FD94,FDC3,FF09,0031,0005,05F3,E3F7,FB6F,
02,26EC,FD94,FDC7,FF3A,FFBD,FFFE,05EF,E3F8,FB73,
02,26EC,FD94,FDC9,FEB6,FFFC,000C,05EC,E3F8,FB76,
02,26EC,FD97,FDC8,FEEC,FFB2,0085,05EA,E3F9,FB79,
02,26EC,FD97,FDC6,FF17,000C,0041,05E6,E3F8,FB7C,
02,26EC,FD98,FDC5,FEC9,0063,0021,05E2,E3F7,FB7F,
02,26EC,FD98,FDC4,FF09,001E,000A,05DE,E3F6,FB83,
02,26EC,FD99,FDC4,FEF0,0019,FFC2,05DA,E3F5,FB86,
02,26EC,FD99,FDC6,FF88,FFEE,FF70,05D6,E3F4,FB8A,
02,26EC,FD99,FDC9,FF3A,003F,0000,05D3,E3F4,FB8E,
02,26EC,FD99,FDCC,FF87,004E,0067,05D1,E3F5,FB91,
02,26ED,FD99,FDCE,FF57,FFE9,0095,05CF,E3F6,FB93,
02,26ED,FD99,FDD1,FF51,001D,0005,05CD,E3F6,FB95,
02,26ED,FD99,FDD4,FEF0,003B,007D,05CB,E3F6,FB98,
02,26ED,FD98,FDD5,FF60,0031,0084,05C8,E3F7,FB9C,
02,26ED,FD97,FDD7,FF0D,FFE0,FFD3,05C5,E3F7,FB9F,
02,26ED,FD97,FDD7,FEE6,FFEA,00B1,05C3,E3F7,FBA3,
02,26ED,FD98,FDD7,FEFE,FFF9,0067,05C0,E3F7,FBA5,
02,26ED,FD9A,FDD6,FF39,FF96,0063,05BD,E3F6,FBA8,
02,26ED,FD9A,FDD5,FF16,0021,0020,05BA,E3F5,FBAB,
02,26ED,FD9B,FDD6,FF87,0012,FFCF,05B6,E3F4,FBAE,
02,26ED,FD9B,FDD8,FEDC,FFF5,FFD7,05B3,E3F4,FBB1,
02,26EE,FD9B,FDDD,FF38,0003,FFAE,05B0,E3F5,FBB5,
02,26EE,FD99,FDE2,FEAF,0051,000A,05AD,E3F6,FBB8,
02,26EE,FD99,FDE7,FF50,FFE3,FF74,05AA,E3F7,FBBD,
02,26EE,FD98,FDEC,FEDB,0066,005D,05A6,E3F8,FBC2,
02,26EE,FD97,FDEF,FEF3,FFFD,0097,05A3,E3F9,FBC7,
02,26EE,FD98,FDF0,FF8A,000C,00B1,05A0,E3F9,FBCC,
02,26EE,FD99,FDEE,FED6,0015,00B6,059C,E3F9,FBCF,
02,26EE,FD9A,FDEB,FF32,0036,0025,0598,E3F8,FBD2,
02,26EE,FD9D,FDEA,FF24,FFBB,FFD6,0595,E3F6,FBD4,
02,26EE,FD9E,FDEA,FF72,00D8,FFAB,0592,E3F6,FBD5,
02,26EF,FD9E,FDED,FFEC,0075,FF92,058F,E3F6,FBD8,
02,26EF,FD9E,FDF1,FF72,000F,000E,058C,E3F6,FBDB,
02,26EF,FD9F,FDF3,FEC6,000A,0075,058A,E3F7,FBDE,
02,26EF,FD9F,FDF5,FF63,0048,0064,0586,E3F7,FBE2,
02,26EF,FDA1,FDF6,FF8E,001C,0036,0581,E3F7,FBE7,
02,26EF,FDA2,FDF6,FF45,FFCD,003A,057B,E3F7,FBED,
02,26F0,FDA5,FDF8,FF28,000F,FFCF,0575,E3F6,FBF2,
02,26F0,FDA9,FDF8,FECB,0090,00C5,0570,E3F6,FBF5,
02,26F0,FDAC,FDF7,FF9C,0021,00BB,0567,E3F5,FBFC,
02,26F0,FDAC,FDF5,FF0F,00B0,0021,055B,E3F3,FC06,
02,26F0,FDAA,FDF6,FF18,0075,FF4D,0551,E3F1,FC11,
02,26F0,FDA8,FDF9,FFA6,FFA1,FF78,054A,E3F0,FC19,
02,26F0,FDA5,FE00,FF84,00B4,FF66,0546,E3F0,FC20,
02,26F0,FDA2,FE08,FF22,0029,FFFB,0542,E3F2,FC27,
02,26F0,FD9C,FE0C,FEEC,004F,00DD,053E,E3F3,FC2F,
02,26F0,FD98,FE10,FF7A,FF3B,FFEF,053A,E3F4,FC38,
02,26F0,FD95,FE14,FEF6,FFE9,0042,0537,E3F4,FC3E,
02,26F0,FD93,FE18,FEC0,FFD9,0026,0534,E3F5,FC44,
02,26F0,FD91,FE1D,FFD7,FFF8,FFC6,0532,E3F6,FC49,
02,26F0,FD8F,FE21,FF84,FF99,0022,0530,E3F7,FC4C,
02,26F1,FD8F,FE25,FF66,FF57,FFB3,0531,E3F8,FC4E,
02,26F1,FD90,FE29,FF52,0040,0054,0533,E3FA,FC4B,
02,26F1,FD91,FE2D,FEDD,FFDE,007C,0535,E3FB,FC49,
02,26F1,FD93,FE2E,FF4D,0042,0039,0536,E3FD,FC47,
02,26F1,FD95,FE2F,FF34,0019,0024,0538,E3FE,FC44,
02,26F1,FD97,FE2F,FF52,FFF6,0024,053A,E3FF,FC41,
02,26F1,FD97,FE2F,FF5B,0046,FF7E,053B,E3FF,FC3E,
02,26F2,FD97,FE31,FF0D,FFDC,FFC7,053D,E3FF,FC3C,
02,26F2,FD97,FE34,FF1C,FFD2,FF73,0541,E400,FC39,
02,26F2,FD96,FE37,FF56,FFE6,FF97,0545,E402,FC35,
02,26F2,FD95,FE3B,FFBC,0007,FFCE,0548,E404,FC32,
02,26F2,FD95,FE3F,FECD,002A,0065,054C,E405,FC2F,
02,26F2,FD96,FE3F,FF95,000E,00C8,054D,E407,FC2F,
02,26F2,FD95,FE3F,FEF4,00E4,0049,054D,E407,FC2E,
02,26F2,FD95,FE40,FECD,FFCA,FF8C,054D,E407,FC2E,
02,26F2,FD96,FE40,FF64,FFD9,00A5,054D,E407,FC2F,
02,26F2,FD97,FE41,FF8B,FFB6,0017,054D,E407,FC2E,
02,26F2,FD97,FE42,FF1B,0029,FF98,054D,E407,FC2E,
02,26F2,FD97,FE42,FF38,FFFE,009E,054D,E408,FC2E,
02,26F2,FD97,FE42,FFC6,007C,FFEF,054D,E408,FC2E,
02,26F2,FD98,FE42,FF9A,004F,FFE1,054C,E408,FC2E,
02,26F3,FD99,FE44,FF2E,FFE0,FFF8,054C,E408,FC2E,
02,26F3,FD9C,FE47,FED6,FFD5,0000,054C,E409,FC2E,
02,26F3,FD9F,FE4A,FF16,FFE1,001F,054B,E40A,FC2D,
02,26F4,FDA3,FE4D,FF46,FF9A,FFEC,054A,E40B,FC2C,
02,26F4,FDA7,FE4F,FF54,0022,0014,0548,E40C,FC2C,
02,26F4,FDAB,FE52,FEE8,0084,006E,0543,E40D,FC2E,
02,26F4,FDAD,FE54,FF71,009D,001E,053C,E40D,FC33,
02,26F5,FDAF,FE56,FF89,FF9A,0008,0537,E40D,FC37,
02,26F5,FDB4,FE59,FF0F,FF9D,FFF4,0533,E40D,FC3A,
02,26F5,FDB8,FE5C,FF5C,003D,0091,052B,E40E,FC40,
02,26F6,FDBC,FE5D,FF35,0034,006C,0521,E40D,FC47,
02,26F6,FDBE,FE5F,FF57,0039,FFC1,051A,E40D,FC4C,
02,26F6,FDBF,FE62,FEF5,FFFE,FF71,0516,E40D,FC4F,
02,26F6,FDC0,FE65,FF39,009D,0061,0514,E40E,FC51,
02,26F6,FDBF,FE69,FEBA,0062,0014,0512,E40F,FC53,
02,26F7,FDBE,FE6D,FF3E,FF57,FFC3,0510,E410,FC56,
02,26F7,FDBF,FE72,FF1B,000B,002E,0511,E412,FC56,
02,26F7,FDC1,FE75,FEE1,004F,0069,0512,E413,FC55,
02,26F7,FDC4,FE76,FF2F,0000,00D2,0512,E415,FC53,
02,26F7,FDC5,FE78,FF81,00F9,FFD8,0511,E415,FC53,
02,26F7,FDC5,FE7A,FF7C,0009,FFA6,050F,E416,FC54,
02,26F8,FDC4,FE7F,FF16,0035,FF6E,050E,E416,FC55,
02,26F8,FDC4,FE85,FF42,004E,FF73,050E,E418,FC56,
02,26F8,FDC4,FE87,FF38,0014,00DA,050F,E41A,FC57,
02,26F8,FDC5,FE88,FF33,FFE4,004A,050F,E41A,FC57,
02,26F8,FDC5,FE86,FED6,0075,006B,050F,E41B,FC57,
02,26F8,FDC5,FE84,FF3C,FFF2,0029,050D,E41A,FC58,
02,26F8,FDC5,FE7C,FF1A,0000,0043,050C,E419,FC59,
02,26F7,FDC6,FE66,FE3A,0019,0081,050B,E416,FC5A,
02,26F6,FDC6,FE5F,FF9F,0012,0075,0509,E40F,FC58,
02,26F6,FDC3,FE60,FFE9,0043,FF05,0509,E40D,FC57,
02,26F6,FDC1,FE60,FEFE,003C,0084,050A,E40D,FC58,
02,26F6,FDC1,FE5E,FEF5,0008,00F5,050B,E40D,FC59,
02,26F6,FDC0,FE5A,FF34,0030,002F,050B,E40C,FC59,
02,26F6,FDBE,FE58,FF04,0031,FFA1,050B,E40B,FC59,
02,26F4,FDB9,FE40,FF05,0001,FFB5,04FD,E400,FC69,
02,26F4,FDB9,FE3D,FEA9,FFF0,0079,04FB,E3FF,FC6C,
02,26F4,FDB9,FE38,FF8E,FFE6,FFF4,04F6,E3FD,FC70,
02,26F4,FDB9,FE36,FF71,0033,FFC8,04F1,E3FB,FC75,
02,26F4,FDB8,FE33,FF76,0011,FFF7,04ED,E3FA,FC79,
02,26F4,FDB7,FE32,FF19,002F,FF5D,04EA,E3F8,FC7D,
02,26F4,FDB7,FE31,FF9D,002B,005A,04E7,E3F8,FC80,
02,26F3,FDB7,FE2F,FF59,0000,001C,04E5,E3F7,FC83,
02,26F3,FDB7,FE2F,FF54,FFAD,0006,04E3,E3F6,FC85,
02,26F3,FDB6,FE30,FF4F,0018,FFD2,04E1,E3F6,FC87,
02,26F4,FDB5,FE33,FF10,001D,FF51,04E1,E3F6,FC88,
02,26F4,FDB5,FE36,FF37,0001,0050,04E2,E3F7,FC88,
02,26F4,FDB5,FE3A,FEC2,0037,0030,04E2,E3F8,FC87,
02,26F4,FDB4,FE3D,FEDF,00BF,006B,04E2,E3F9,FC88,
02,26F4,FDB4,FE40,FEE4,FFC9,0050,04E0,E3FA,FC8B,
02,26F4,FDB4,FE43,FF9D,FFBF,FFAC,04DD,E3FB,FC8F,
02,26F4,FDB4,FE44,FF5E,FFB1,006C,04DB,E3FB,FC91,
02,26F4,FDB5,FE44,FF28,FFBF,0084,04D9,E3FB,FC93,
02,26F4,FDB4,FE45,FF80,FFF9,FFB3,04D7,E3FB,FC95,
02,26F4,FDB4,FE45,FFA2,FFE0,0065,04D5,E3FB,FC98,
02,26F4,FDB3,FE45,FFB5,FFDC,FFC0,04D4,E3FB,FC99,
02,26F4,FDB3,FE45,FF93,FFA7,FF9A,04D4,E3FB,FC99,
02,26F4,FDB3,FE44,FECB,FFD3,0026,04D4,E3FB,FC99,
02,26F4,FDB3,FE44,FF19,FFDD,FFCB,04D4,E3FB,FC9A,
02,26F4,FDB3,FE44,FF19,002F,FFB3,04D4,E3FB,FC9A,
02,26F4,FDB3,FE44,FF7B,FFCE,0044,04D4,E3FB,FC9A,
02,26F4,FDB3,FE44,FF71,0069,FFD5,04D4,E3FB,FC9A,
02,26F4,FDB1,FE45,FFB0,0069,FF51,04D3,E3FB,FC9B,
02,26F4,FDAF,FE47,FF06,0018,FFA3,04D2,E3FB,FC9D,
02,26F4,FDAE,FE48,FF32,FFCE,002E,04D3,E3FB,FC9E,
02,26F4,FDAE,FE48,FF59,FFFF,0023,04D3,E3FB,FC9E,
02,26F4,FDAE,FE48,FF59,FFD3,0005,04D3,E3FC,FC9E,
02,26F4,FDAD,FE48,FF71,FFE2,001E,04D4,E3FC,FC9E,
02,26F4,FDAE,FE48,FF2D,FFE7,004A,04D4,E3FC,FC9E,
02,26F4,FDAE,FE48,FF76,000D,FFBD,04D4,E3FC,FC9E,
02,26F4,FDAE,FE47,FFA7,FFCA,FFC2,04D4,E3FB,FC9E,
02,26F4,FDAD,FE47,FF1E,FFE7,FFEA,04D4,E3FB,FC9E,
02,26F4,FDAE,FE47,FF32,FFE8,FFEA,04D4,E3FB,FC9E,
02,26F4,FDAE,FE48,FF45,0026,FFE0,04D4,E3FB,FC9E,
02,26F4,FDAE,FE48,FF89,004C,00A7,04D3,E3FB,FC9E,
02,26F4,FDAE,FE48,FF36,0039,FFBE,04D3,E3FB,FC9E,
02,26F4,FDAE,FE49,FFA7,003D,FFEE,04D3,E3FC,FC9E,
02,26F4,FDAE,FE48,FF0F,0016,0018,04D4,E3FC,FC9E,
02,26F4,FDAF,FE48,FF28,0003,0022,04D4,E3FC,FC9E,
02,26F4,FDB0,FE48,FE4C,004B,FFB3,04D3,E3FC,FC9E,
02,26F4,FDAF,FE48,FF76,008F,FFF3,04D3,E3FC,FC9D,
02,26F4,FDB0,FE49,FF9D,FFE1,0084,04D3,E3FC,FC9D,
02,26F4,FDAF,FE49,FF93,001F,0049,04D3,E3FC,FC9D,
02,26F4,FDB0,FE48,FF67,FFD2,0000,04D3,E3FC,FC9D,
02,26F4,FDB0,FE48,FF67,0077,FFBD,04D3,E3FC,FC9D,
02,26F4,FDAF,FE48,FF0A,0001,001E,04D3,E3FC,FC9D,
02,26F4,FDB0,FE48,FEDF,FFCD,FFD1,04D3,E3FC,FC9D,
02,26F4,FDB0,FE48,FF5D,0072,0040,04D3,E3FC,FC9D,
02,26F4,FDB0,FE48,FF54,0054,000F,04D3,E3FC,FC9D,
02,26F4,FDB0,FE48,FF36,FFE9,FFEE,04D3,E3FC,FC9D,
02,26F4,FDB0,FE48,FED5,FFEA,FFA9,04D3,E3FC,FC9D,
02,26F4,FDB0,FE48,FF40,001A,002C,04D3,E3FC,FC9D,
02,26F4,FDB0,FE48,FF8E,000B,FFD6,04D3,E3FC,FC9D,
02,26F4,FDB0,FE48,FF4F,FFC8,0084,04D3,E3FC,FC9D,
02,26F4,FDB1,FE48,FEF7,FFD6,001E,04D3,E3FC,FC9D,
02,26F4,FDB1,FE48,FEFC,007F,FFCC,04D3,E3FC,FC9D,
02,26F4,FDB1,FE48,FF28,0022,0067,04D2,E3FC,FC9D,
02,26F4,FDB0,FE48,FEE3,FFCC,FFAF,04D3,E3FC,FC9D,
02,26F4,FDB1,FE48,FF36,FFF8,FFE9,04D3,E3FC,FC9D,
02,26F4,FDAF,FE48,FF59,FFEE,FFD6,04D3,E3FB,FC9D,
02,26F4,FDAE,FE48,FF8E,FFDC,FFDB,04D3,E3FB,FC9E,
02,26F4,FDAE,FE48,FF54,008C,FF79,04D2,E3FB,FCA0,
02,26F4,FDAD,FE49,FF62,FFE7,0014,04D1,E3FB,FCA0,
02,26F4,FDAD,FE4A,FFBA,FFDE,0027,04D2,E3FB,FCA1,
02,26F4,FDAC,FE4A,FF5E,007F,00AF,04D1,E3FC,FCA2,
02,26F4,FDAB,FE4A,FF85,0040,FFFF,04D0,E3FC,FCA3,
02,26F4,FDAA,FE4B,FF59,FFE5,0039,04CE,E3FB,FCA6,
